dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_climb,east_onset_2.0_ramp_2.5_pos,2.0,2.5,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,35,17,68,0.7083333333333334,0.0,0.5666666666666667,0.0,1,1,3,1,3,236.08334166666663,296.303,661.107
px4_climb,east_onset_2.0_ramp_2.5_posvel,2.0,2.5,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,0,0,120,1.0,0.0,1.0,0.0,1,1,1,1,1,231.89412499999986,277.20300000000003,311.403
px4_climb,northeast_onset_2.0_ramp_2.5_pos,2.0,2.5,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,40,18,62,0.6666666666666666,0.0,0.5166666666666667,0.0,1,1,3,1,3,237.5875166666666,310.803,401.104
px4_climb,northeast_onset_2.0_ramp_2.5_posvel,2.0,2.5,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,0,0,120,1.0,0.0,1.0,0.0,1,1,1,1,1,303.1132083333335,363.903,674.0070000000001
px4_climb,northwest_onset_2.0_ramp_2.5_pos,2.0,2.5,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,53,12,55,0.5583333333333333,0.0,0.4583333333333333,0.0,1,1,3,1,3,250.49849166666667,315.403,353.304
px4_climb,northwest_onset_2.0_ramp_2.5_posvel,2.0,2.5,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,0,0,120,1.0,0.0,1.0,0.0,1,1,1,1,1,302.43904999999995,359.204,611.906
px4_climb,north_onset_2.0_ramp_5.0_pos,2.0,5.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,120,0,57,16,47,0.525,0.0,0.39166666666666666,0.0,1,9,14,9,14,231.87329166666666,274.80199999999996,304.303
px4_climb,north_onset_2.0_ramp_5.0_posvel,2.0,5.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,120,0,1,4,115,0.9916666666666667,0.0,0.9583333333333334,0.0,1,2,6,2,6,235.5199916666667,287.903,332.703
px4_climb,east_onset_2.0_ramp_5.0_pos,2.0,5.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,43,20,57,0.6416666666666667,0.0,0.475,0.0,1,9,14,9,14,230.4599499999999,273.303,318.903
px4_climb,east_onset_2.0_ramp_5.0_posvel,2.0,5.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,1,4,115,0.9916666666666667,0.0,0.9583333333333334,0.0,1,2,6,2,6,232.23827499999987,274.603,505.80600000000004
px4_climb,northeast_onset_2.0_ramp_5.0_pos,2.0,5.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,48,21,51,0.6,0.0,0.425,0.0,1,9,14,9,14,232.3266333333333,268.503,363.004
px4_climb,northeast_onset_2.0_ramp_5.0_posvel,2.0,5.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,1,4,115,0.9916666666666667,0.0,0.9583333333333334,0.0,1,2,6,2,6,233.6366333333332,266.103,397.204
px4_climb,northwest_onset_2.0_ramp_5.0_pos,2.0,5.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,61,15,44,0.49166666666666664,0.0,0.36666666666666664,0.0,1,9,14,9,14,233.75748333333317,283.303,341.60400000000004
px4_climb,northwest_onset_2.0_ramp_5.0_posvel,2.0,5.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,1,4,115,0.9916666666666667,0.0,0.9583333333333334,0.0,1,2,6,2,6,234.40748333333332,269.202,638.707
px4_climb,north_onset_2.0_ramp_10.0_pos,2.0,10.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,120,0,70,20,30,0.4166666666666667,0.0,0.25,0.0,1,22,31,22,31,235.3008083333332,287.903,490.105
px4_climb,north_onset_2.0_ramp_10.0_posvel,2.0,10.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,120,0,105,0,15,0.125,0.0,0.125,0.0,1,28,28,28,28,230.38909999999984,266.302,390.30400000000003
px4_climb,east_onset_2.0_ramp_10.0_pos,2.0,10.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,56,24,40,0.5333333333333333,0.0,0.3333333333333333,0.0,1,22,31,22,31,233.2749833333334,288.903,326.20300000000003
px4_climb,east_onset_2.0_ramp_10.0_posvel,2.0,10.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,80,0,40,0.3333333333333333,0.0,0.3333333333333333,0.0,1,23,23,23,23,237.2966916666665,309.204,443.90500000000003
px4_climb,northeast_onset_2.0_ramp_10.0_pos,2.0,10.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,61,25,34,0.49166666666666664,0.0,0.2833333333333333,0.0,1,22,31,22,31,252.77850833333332,344.50399999999996,678.507
px4_climb,northeast_onset_2.0_ramp_10.0_posvel,2.0,10.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,90,0,30,0.25,0.0,0.25,0.0,1,24,24,24,24,244.5275749999998,314.703,382.10400000000004
px4_climb,northwest_onset_2.0_ramp_10.0_pos,2.0,10.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,74,21,25,0.38333333333333336,0.0,0.20833333333333334,0.0,1,22,33,22,33,236.62415833333324,292.403,455.00500000000005
