dataset_label,scenario_label,onset_time_s,ramp_duration_s,direction_label,offset_mode_label,position_offset_north_m,position_offset_east_m,position_offset_down_m,velocity_offset_north_mps,velocity_offset_east_mps,velocity_offset_down_mps,total_samples,spoof_labeled_samples,clean_labeled_samples,trusted_verdicts,flagged_verdicts,rejected_verdicts,anomaly_tpr,anomaly_fpr,rejected_tpr,rejected_fpr,first_spoof_labeled_sample_index,first_anomaly_sample_index,first_rejected_sample_index,samples_from_onset_to_first_anomaly,samples_from_onset_to_first_rejection,mean_evaluation_latency_us,p95_evaluation_latency_us,max_evaluation_latency_us
px4_hover,east_onset_2.0_ramp_2.5_pos,2.0,2.5,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,35,21,64,0.7083333333333334,0.0,0.5333333333333333,0.0,1,1,3,1,3,227.9202666666667,240.50300000000001,263.403
px4_hover,east_onset_2.0_ramp_2.5_posvel,2.0,2.5,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,0,0,120,1.0,0.0,1.0,0.0,1,1,1,1,1,230.45945833333323,255.60300000000004,343.30400000000003
px4_hover,northeast_onset_2.0_ramp_2.5_pos,2.0,2.5,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,31,23,66,0.7416666666666667,0.0,0.55,0.0,1,1,3,1,3,233.47532499999988,264.303,512.306
px4_hover,northeast_onset_2.0_ramp_2.5_posvel,2.0,2.5,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,0,0,120,1.0,0.0,1.0,0.0,1,1,1,1,1,231.54114166666662,267.503,344.605
px4_hover,northwest_onset_2.0_ramp_2.5_pos,2.0,2.5,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,43,17,60,0.6416666666666667,0.0,0.5,0.0,1,1,3,1,3,230.38528333333323,266.70300000000003,301.504
px4_hover,northwest_onset_2.0_ramp_2.5_posvel,2.0,2.5,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,0,0,120,1.0,0.0,1.0,0.0,1,1,1,1,1,230.35361666666657,257.604,325.204
px4_hover,north_onset_2.0_ramp_5.0_pos,2.0,5.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,120,0,42,24,54,0.65,0.0,0.45,0.0,1,9,14,9,14,231.59946666666653,270.603,367.305
px4_hover,north_onset_2.0_ramp_5.0_posvel,2.0,5.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,120,0,2,4,114,0.9833333333333333,0.0,0.95,0.0,1,3,7,3,7,231.4169666666666,262.804,447.605
px4_hover,east_onset_2.0_ramp_5.0_pos,2.0,5.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,43,24,53,0.6416666666666667,0.0,0.44166666666666665,0.0,1,9,14,9,14,231.44030000000004,250.703,380.304
px4_hover,east_onset_2.0_ramp_5.0_posvel,2.0,5.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,2,4,114,0.9833333333333333,0.0,0.95,0.0,1,3,7,3,7,228.85026666666653,242.603,318.704
px4_hover,northeast_onset_2.0_ramp_5.0_pos,2.0,5.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,39,26,55,0.675,0.0,0.4583333333333333,0.0,1,9,14,9,14,230.2277916666664,262.103,321.80400000000003
px4_hover,northeast_onset_2.0_ramp_5.0_posvel,2.0,5.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,2,4,114,0.9833333333333333,0.0,0.95,0.0,1,3,7,3,7,232.1686416666666,248.103,424.705
px4_hover,northwest_onset_2.0_ramp_5.0_pos,2.0,5.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,51,20,49,0.575,0.0,0.4083333333333333,0.0,1,9,14,9,14,231.1469749999999,251.803,437.806
px4_hover,northwest_onset_2.0_ramp_5.0_posvel,2.0,5.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,2,4,114,0.9833333333333333,0.0,0.95,0.0,1,3,7,3,7,229.97528333333318,251.00300000000001,333.904
px4_hover,north_onset_2.0_ramp_10.0_pos,2.0,10.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,120,0,55,30,35,0.5416666666666666,0.0,0.2916666666666667,0.0,1,22,33,22,33,231.75696666666667,266.20300000000003,405.40500000000003
px4_hover,north_onset_2.0_ramp_10.0_posvel,2.0,10.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,120,0,67,0,53,0.44166666666666665,0.0,0.44166666666666665,0.0,1,25,25,25,25,229.71528333333328,245.003,312.80400000000003
px4_hover,east_onset_2.0_ramp_10.0_pos,2.0,10.0,east,position_only,0.0,30.0,0.0,0.0,0.0,0.0,120,120,0,56,29,35,0.5333333333333333,0.0,0.2916666666666667,0.0,1,22,32,22,32,229.70778333333328,242.303,423.406
px4_hover,east_onset_2.0_ramp_10.0_posvel,2.0,10.0,east,position_plus_velocity,0.0,30.0,0.0,0.0,9.0,0.0,120,120,0,75,0,45,0.375,0.0,0.375,0.0,1,25,25,25,25,234.96282499999987,283.70300000000003,379.204
px4_hover,northeast_onset_2.0_ramp_10.0_pos,2.0,10.0,northeast,position_only,21.213203,21.213203,0.0,0.0,0.0,0.0,120,120,0,52,31,37,0.5666666666666667,0.0,0.30833333333333335,0.0,1,22,32,22,32,229.963625,246.70300000000003,278.10299999999995
px4_hover,northeast_onset_2.0_ramp_10.0_posvel,2.0,10.0,northeast,position_plus_velocity,21.213203,21.213203,0.0,6.363961,6.363961,0.0,120,120,0,65,0,55,0.4583333333333333,0.0,0.4583333333333333,0.0,1,25,25,25,25,230.52446666666663,248.80300000000003,374.304
px4_hover,northwest_onset_2.0_ramp_10.0_pos,2.0,10.0,northwest,position_only,21.213203,-21.213203,0.0,0.0,0.0,0.0,120,120,0,63,27,30,0.475,0.0,0.25,0.0,1,21,33,21,33,228.73440833333328,240.40300000000002,292.80400000000003
px4_hover,northwest_onset_2.0_ramp_10.0_posvel,2.0,10.0,northwest,position_plus_velocity,21.213203,-21.213203,0.0,6.363961,-6.363961,0.0,120,120,0,80,0,40,0.3333333333333333,0.0,0.3333333333333333,0.0,1,25,25,25,25,230.49195,264.403,324.704
px4_hover,north_onset_2.0_ramp_20.0_pos,2.0,20.0,north,position_only,30.0,0.0,0.0,0.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,229.58443333333327,254.303,433.705
px4_hover,north_onset_2.0_ramp_20.0_posvel,2.0,20.0,north,position_plus_velocity,30.0,0.0,0.0,9.0,0.0,0.0,120,120,0,120,0,0,0.0,0.0,0.0,0.0,1,,,,,230.32195833333327,251.20299999999997,342.20399999999995
